block_id,investigation_priority,final_severity,final_alert_type,hybrid_risk_score,rule_risk_score,rule_risk_level,isolation_label,ml_anomaly_risk,event_sequence,component_sequence,level_sequence,warn_count,exception_keyword_count,delete_keyword_count,rare_event_count,rare_transition_count,starts_normal_ends_exception,alert_explanation,recommended_action
blk_-5086369325828333421,P4 - Monitor,Low,normal_or_low_priority,0.162377157342347,1,Low,normal,-0.02805537816091974,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-8907436477337775860,P4 - Monitor,Low,normal_or_low_priority,0.162377157342347,1,Low,normal,-0.02805537816091974,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_7703498406755483188,P4 - Monitor,Low,normal_or_low_priority,0.162377157342347,1,Low,normal,-0.02805537816091974,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_7297060562345904886,P4 - Monitor,Low,normal_or_low_priority,0.1620698111211994,1,Low,normal,-0.028376424471100004,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_6338761369201338121,P4 - Monitor,Low,normal_or_low_priority,0.16162781732040515,1,Low,normal,-0.028838120334278905,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-743349875664670637,P4 - Monitor,Low,normal_or_low_priority,0.16153746428117252,1,Low,normal,-0.028932500898812608,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-1432303681669932458,P4 - Monitor,Low,normal_or_low_priority,0.16148718607971518,1,Low,normal,-0.028985020272566775,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_9216955386716663841,P4 - Monitor,Low,normal_or_low_priority,0.1612543199590945,1,Low,normal,-0.029228266499938926,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_2038610753592374847,P4 - Monitor,Low,normal_or_low_priority,0.1610215588508091,1,Low,normal,-0.029471403034006194,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_2568309208894455676,P4 - Monitor,Low,normal_or_low_priority,0.15901442029750126,2,Low,normal,-0.03723485129313253,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_4471044334742081825,P4 - Monitor,Low,normal_or_low_priority,0.15158253106684974,2,Low,normal,-0.044998020159370156,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-3671953658029337449,P4 - Monitor,Low,normal_or_low_priority,0.15135657795174695,2,Low,normal,-0.0452340452310519,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-75893538967225087,P4 - Monitor,Low,normal_or_low_priority,0.15135657795174695,2,Low,normal,-0.0452340452310519,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-7595375726951801956,P4 - Monitor,Low,normal_or_low_priority,0.15108499126367175,2,Low,normal,-0.04551773801170511,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_805187982300776163,P4 - Monitor,Low,normal_or_low_priority,0.1509049773602163,2,Low,normal,-0.04570577611176607,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_5702487846232575705,P4 - Monitor,Low,normal_or_low_priority,0.1508592625170449,2,Low,normal,-0.045753528713590286,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_4834069779372284635,P4 - Monitor,Low,normal_or_low_priority,0.15078926445333815,2,Low,normal,-0.04582664697087324,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-4681205519208992498,P4 - Monitor,Low,normal_or_low_priority,0.15072304021373925,2,Low,normal,-0.04589582318422747,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-1233005817943453613,P4 - Monitor,Low,normal_or_low_priority,0.15070659336424402,2,Low,normal,-0.045913003159061105,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-8121498678081035000,P4 - Monitor,Low,normal_or_low_priority,0.15070545189732115,2,Low,normal,-0.04591419550735942,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_5018797996887008111,P4 - Monitor,Low,normal_or_low_priority,0.15065306120803063,2,Low,normal,-0.0459689215339939,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_4631777956354958682,P4 - Monitor,Low,normal_or_low_priority,0.15054315647792305,2,Low,normal,-0.046083725314371105,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-566178736644429906,P4 - Monitor,Low,normal_or_low_priority,0.1504798943061851,2,Low,normal,-0.04614980742442476,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_3735517274901501821,P4 - Monitor,Low,normal_or_low_priority,0.15042752724278138,2,Low,normal,-0.04620450877203841,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-8736461628840265232,P4 - Monitor,Low,normal_or_low_priority,0.14991758490405654,2,Low,normal,-0.04673718200823762,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_166171721314010075,P4 - Monitor,Low,normal_or_low_priority,0.14965556943407432,2,Low,normal,-0.04701087692966477,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-3362838757940877177,P4 - Monitor,Low,normal_or_low_priority,0.14873253870526756,2,Low,normal,-0.047975052147306574,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-8026264173633579073,P4 - Monitor,Low,normal_or_low_priority,0.1475305067614348,2,Low,normal,-0.049230665178256916,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-2285729896739318683,P4 - Monitor,Low,normal_or_low_priority,0.1470284373143167,1,Low,normal,-0.04408827393751047,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_2273334621242106674,P4 - Monitor,Low,normal_or_low_priority,0.14677862609145298,1,Low,normal,-0.04434922060229307,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_5952254363678329024,P4 - Monitor,Low,normal_or_low_priority,0.14655239288174265,1,Low,normal,-0.04458553825391909,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_4355450627202483068,P4 - Monitor,Low,normal_or_low_priority,0.14643931453770798,1,Low,normal,-0.04470365711341917,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_8350646254685996250,P4 - Monitor,Low,normal_or_low_priority,0.14583206516854758,2,Low,normal,-0.051004815530316105,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-2975629975082443857,P4 - Monitor,Low,normal_or_low_priority,0.14537345533024815,1,Low,normal,-0.045817027450132275,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_666713934549639791,P4 - Monitor,Low,normal_or_low_priority,0.14505182008752043,1,Low,normal,-0.046152999721130405,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-4702684774678057084,P4 - Monitor,Low,normal_or_low_priority,0.14447351100878011,2,Low,normal,-0.05242392782180538,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_1078000656626961731,P4 - Monitor,Low,normal_or_low_priority,0.14400263718296114,1,Low,normal,-0.047248950401621026,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-8306714721294235181,P4 - Monitor,Low,normal_or_low_priority,0.14355277591697446,1,Low,normal,-0.04771886442561246,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_434034567989619521,P4 - Monitor,Low,normal_or_low_priority,0.14271772477314051,2,Low,normal,-0.05425797897855156,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_805587860540600864,P4 - Monitor,Low,normal_or_low_priority,0.14269438504846566,1,Low,normal,-0.0486155184335848,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_3797494971676497497,P4 - Monitor,Low,normal_or_low_priority,0.14269438504846566,1,Low,normal,-0.0486155184335848,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-8277873627721528374,P4 - Monitor,Low,normal_or_low_priority,0.14212697732971097,1,Low,normal,-0.0492082185936642,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-3860894070657427592,P4 - Monitor,Low,normal_or_low_priority,0.14203363011600878,1,Low,normal,-0.04930572679927281,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_413552235254424009,P4 - Monitor,Low,normal_or_low_priority,0.14130525497489857,2,Low,normal,-0.055733410221120216,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_7177118590277025973,P4 - Monitor,Low,normal_or_low_priority,0.1408627177447551,2,Low,normal,-0.05619567373724366,E8,dfs.FSNamesystem,INFO,0,0,1,0.0,0.0,0,Flagged because it rule-based risk score is 2; contains delete/remove-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_5454332143498402824,P4 - Monitor,Low,normal_or_low_priority,0.1407791814445547,1,Low,normal,-0.050616093055858125,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
blk_-3384560576963801177,P4 - Monitor,Low,normal_or_low_priority,0.13961628859795294,1,Low,normal,-0.0518308223476075,E1,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,Flagged because it rule-based risk score is 1; contains transfer/send/served-related activity.,No immediate action required. Keep as low-priority monitoring record.
